time,value,saliency,score,is_anomaly,label
2026-06-12 01:05:27,0.0096825580483211,0.10347390291183321,-0.26747882478244517,0,0
2026-06-12 01:05:42,0.0088134482071272,0.05721952752345979,-0.5938834525602579,0,0
2026-06-12 01:05:57,0.0096485002112377,0.07067505400822002,-0.3907896856540456,0,0
2026-06-12 01:06:12,0.010365781340302,0.04427096263443963,-0.6280570656844849,0,0
2026-06-12 01:06:27,0.010615296351157,0.054101791005449824,-0.5167889129858921,0,0
2026-06-12 01:06:42,0.0105068475452196,0.19513125262355846,0.5669330627677226,0,0
2026-06-12 01:06:57,0.0096158828499013,0.10241979061966089,-0.269091563795559,0,0
2026-06-12 01:07:12,0.0093211061792426,0.0652878115218766,-0.41983388303452973,0,0
2026-06-12 01:07:27,0.0094961009006371,0.011200938131792607,-0.8865073699371504,0,0
2026-06-12 01:07:42,0.0098666204506067,0.05122728108215417,-0.40608886378542314,0,0
2026-06-12 01:07:57,0.0106330983624336,0.07908890454321073,0.08672344433349627,0,0
2026-06-12 01:08:12,0.0101205512801997,0.08527554966485745,-0.014611892794330766,0,0
2026-06-12 01:08:27,0.0101274903620629,0.08091948750716764,-0.0793760540159738,0,0
2026-06-12 01:08:42,0.0101274903620629,0.13266757656748693,0.6174323385564198,0,0
2026-06-12 01:08:57,0.0101169337464351,0.02114222620757797,-0.7312748100114739,0,0
2026-06-12 01:09:12,0.0095701346557841,0.04112644271793474,-0.5638672721448353,0,0
2026-06-12 01:09:27,0.0093145373291274,0.025866516877430256,-0.7353139162957867,0,0
2026-06-12 01:09:42,0.0093882324513712,0.04784885577903744,-0.43772198700036985,0,0
2026-06-12 01:09:57,0.0052995499999998,0.051951678018968196,-0.37915188372064734,0,0
2026-06-12 01:10:12,0.009854298896281,0.031374868405973526,-0.6276338936439829,0,0
2026-06-12 01:10:27,0.0086200209890716,0.038126567834392666,-0.7370513603052778,0,0
2026-06-12 01:10:42,0.0097272176939876,0.08453975727577562,-0.34568073414743167,0,0
2026-06-12 01:10:57,0.0102907908698891,0.1937830286037821,0.4487183602683026,0,0
2026-06-12 01:11:12,0.0100882924674178,0.02448201985420985,-0.8010313548620286,0,0
2026-06-12 01:11:27,0.0103624481844746,0.21659035248328606,0.47985710924565117,0,0
2026-06-12 01:11:42,0.0095735485600488,0.2850663083584514,0.6439333597410559,0,0
2026-06-12 01:11:57,0.0098476058931859,0.12267030936468372,-0.08853925338777363,0,0
2026-06-12 01:12:12,0.0097223847358785,0.10378832264344057,-0.25370650152227503,0,0
2026-06-12 01:12:27,0.0093180441150698,0.040670738997272145,-0.7461924208917846,0,0
2026-06-12 01:12:42,0.0086085823140165,0.042192621852017706,-0.7423733381669378,0,0
2026-06-12 01:12:57,0.006357569579626,0.007503142306575748,-0.9377221265485485,0,0
2026-06-12 01:13:12,0.0081789655310779,0.07794010807146055,-0.47287867706757714,0,0
2026-06-12 01:13:27,0.0080522470093758,0.09101673107872238,-0.5262580063817259,0,0
2026-06-12 01:13:42,0.0088663290804835,0.00606013385008858,-0.9561959249609328,0,0
2026-06-12 01:13:57,0.0108087182994847,0.18858125977218895,0.4080632331546789,0,0
2026-06-12 01:14:12,0.0092768884105734,0.02927691293422123,-0.8048612013679195,0,0
2026-06-12 01:14:27,0.0091953103748433,0.04839380716371737,-0.6800304894033065,0,0
2026-06-12 01:14:42,0.0090701477939575,0.004241738993870246,-0.9704784852785502,0,0
2026-06-12 01:14:57,0.0090093700630119,0.026973687753748123,-0.8105389850158027,0,0
2026-06-12 01:15:12,0.0085694694556032,0.0026402047768802,-0.9805835416554597,0,0
2026-06-12 01:15:27,0.0035419666666664,0.05747029573936353,-0.35399023957728515,0,0
2026-06-12 01:15:42,0.0089425598631699,0.022052078286502682,-0.756223945983283,0,0
2026-06-12 01:15:57,0.0094253769457953,0.030433543567928625,-0.72231918824869,0,0
2026-06-12 01:16:12,0.0066517005906919,0.15027420979378317,0.20746344974470712,0,0
2026-06-12 01:16:27,0.0093878701523974,0.238247382646331,0.6427845170819805,0,0
2026-06-12 01:16:42,0.0096346886912325,0.0362633915536661,-0.6621082851213381,0,0
2026-06-12 01:16:57,0.0100775731483697,0.007226269795662204,-0.9469140520036173,0,0
2026-06-12 01:17:12,0.0093764907059894,0.12922732421897026,-0.06645573664117861,0,0
2026-06-12 01:17:27,0.0093789954337901,0.024405296608765524,-0.8042111885744878,0,0
2026-06-12 01:17:42,0.0071575940245033,0.0008405808758241393,-0.9937028603683727,0,0
2026-06-12 01:17:57,0.0094149156355455,0.05055863293509921,-0.585507985757278,0,0
2026-06-12 01:18:12,0.0090799822521131,0.02113291641195438,-0.8466503139183147,0,0
2026-06-12 01:18:27,0.0067199550675833,0.03823559482132372,-0.6866851399793197,0,0
2026-06-12 01:18:42,0.0096933448431783,0.010883012511033114,-0.9219153156687945,0,0
2026-06-12 01:18:57,0.0099392018921706,0.03227815012443588,-0.7395825857853309,0,0
2026-06-12 01:19:12,0.0103384852333215,0.09439691487160948,-0.2632047072764437,0,0
2026-06-12 01:19:27,0.0105834217759272,0.20693816168743406,0.6086691793654161,0,0
2026-06-12 01:19:42,0.0098996798292425,0.12307472426961116,-0.09574899149149083,0,0
2026-06-12 01:19:57,0.0094370229830537,0.06251821664753486,-0.5656904828718861,0,0
2026-06-12 01:20:12,0.0085924773650286,0.01667731835529512,-0.8815507322806776,0,0
2026-06-12 01:20:27,0.007048540121583,0.018067364007014627,-0.8716864479597026,0,0
2026-06-12 01:20:42,0.0086382792529305,0.0019838528995117185,-0.9852507670481534,0,0
2026-06-12 01:20:57,0.0097145298457951,0.012641678113908848,-0.8678492075498371,0,0
2026-06-12 01:21:12,0.0082639320901716,0.11194203296275827,-0.25215017481868074,0,0
2026-06-12 01:21:27,0.0090095345410419,0.056727522642475235,-0.5223678446472896,0,0
2026-06-12 01:21:42,0.0083720162940297,0.07605584185340206,-0.30096885158479575,0,0
2026-06-12 01:21:57,0.0081789954127384,0.06693015313735809,-0.4143089654031609,0,0
2026-06-12 01:22:12,0.0109405535076941,0.014020577665922544,-0.8830288804537663,0,0
2026-06-12 01:22:27,0.0108226305609285,0.09923686166843576,-0.23483399096007257,0,0
2026-06-12 01:22:42,0.0080462502709936,0.02924922227039597,-0.782705322535911,0,0
2026-06-12 01:22:57,0.0091897861848753,0.06031268818202776,-0.612315144901625,0,0
2026-06-12 01:23:12,0.0096623949260408,0.08061636850491295,-0.31774516878241044,0,0
2026-06-12 01:23:27,0.0096696384653221,0.10811747509702307,-0.09523443389658684,0,0
2026-06-12 01:23:42,0.0104439136125653,0.15127896323402015,0.28137578879091746,0,0
2026-06-12 01:23:57,0.0102583626660612,0.042212191903863425,-0.6546518334808458,0,0
2026-06-12 01:24:12,0.0102411256392816,0.21021065915089202,0.75526350693813,0,0
2026-06-12 01:24:27,0.0096383224510296,0.037718914495995945,-0.772655770081055,0,0
2026-06-12 01:24:42,0.0102008518165103,0.14092056227312227,0.355459630466007,0,0
2026-06-12 01:24:57,0.01030093402141,0.08756741260142249,-0.19482923155810583,0,0
2026-06-12 01:25:12,0.0105971981011925,0.09067411104060925,-0.14027491419093566,0,0
2026-06-12 01:25:27,0.0088696596375149,0.05269927611718154,-0.5392115697754937,0,0
2026-06-12 01:25:42,0.0089587774571578,0.006209655038106868,-0.9503720503116722,0,0
2026-06-12 01:25:57,0.0089508517684947,0.044142377484291756,-0.600715535444371,0,0
2026-06-12 01:26:12,0.0081362732557488,0.045655234674205264,-0.6097910034226344,0,0
2026-06-12 01:26:27,0.0093673024047483,0.03867411757811258,-0.6159206859432924,0,0
2026-06-12 01:26:42,0.0092777406648083,0.0024827053042025494,-0.975397299552364,0,0
2026-06-12 01:26:57,0.0063069174925246,0.027841199987112795,-0.6853683121473824,0,0
2026-06-12 01:27:12,0.0096346665996685,0.021095081838375142,-0.7824341125236591,0,0
2026-06-12 01:27:27,0.0099022142021069,0.01682959890681979,-0.8165206875378829,0,0
2026-06-12 01:27:42,0.0094957433174663,0.12200580477376573,0.07062380330781834,0,0
2026-06-12 01:27:57,0.0081720420406873,0.17169559777968485,0.8782587925791563,0,0
2026-06-12 01:28:12,0.0064720011740377,0.029027384180424623,-0.6978405467797423,0,0
2026-06-12 01:28:27,0.0076744328344156,0.07915230538884972,-0.29005831170687724,0,0
2026-06-12 01:28:42,0.0095323679133447,0.025402094807577495,-0.6994213362799905,0,0
2026-06-12 01:28:57,0.0097875513377724,0.036525486980281914,-0.6673641785365895,0,0
2026-06-12 01:29:12,0.0101240577889447,0.2240855348086779,0.4716067840206408,0,0
2026-06-12 01:29:27,0.0096058683772866,0.07734910393403174,-0.34563953511999024,0,0
2026-06-12 01:29:42,0.0091606028979882,0.14293987597949714,0.19859189501207125,0,0
2026-06-12 01:29:57,0.0097173936690959,0.10556016223853225,-0.10436403922102377,0,1
2026-06-12 01:30:12,0.0099317460726903,0.03267160877050866,-0.7162941550327684,0,1
2026-06-12 01:30:27,0.0093370765346496,0.19738411695419916,0.4872527898679524,0,1
2026-06-12 01:30:42,0.0089826322050394,0.09921212634702983,-0.29249534369780983,0,1
2026-06-12 01:30:57,0.0069994634835867,0.005498622260472813,-0.9515964991904996,0,1
2026-06-12 01:31:12,0.0089719422080071,0.06808770015748175,-0.42644390766080426,0,1
2026-06-12 01:31:27,0.0096622157970827,0.09792472138379028,-0.23991880171510796,0,1
2026-06-12 01:31:42,0.0063606249999999,0.00048517626473615897,-0.9960072794097992,0,1
2026-06-12 01:31:57,0.0105578805864149,0.139384012673882,0.25944329882755274,0,1
2026-06-12 01:32:12,0.0107092363201799,0.07293021368886561,-0.3828350671564105,0,1
2026-06-12 01:32:27,0.0107610625244745,0.12764991575018067,0.039753305044149305,0,1
2026-06-12 01:32:42,0.0112863887829075,0.2917252324708203,1.0852250352896349,0,1
2026-06-12 01:32:57,0.0536185066884413,0.01894478325232362,-0.3812587810733936,0,1
2026-06-12 01:33:12,0.122407586839444,0.05522706091856944,1.8998115839308674,0,1
2026-06-12 01:33:27,0.181515254883681,0.08963127076480137,4.3297814270586175,1,1
2026-06-12 01:33:42,0.200146617885153,0.180005665624324,3.9609244453111923,1,1
2026-06-12 01:33:57,0.199853369122547,0.2575093532555329,2.652543185755778,0,1
2026-06-12 01:34:12,0.200115874877434,0.1798562018506096,1.3130564341193165,0,1
2026-06-12 01:34:27,0.199772999787776,0.10471095383229558,0.7174354381615933,0,1
2026-06-12 01:34:42,0.200214162159795,0.09078518346118575,0.3306429016816896,0,1
2026-06-12 01:34:57,0.199924648786718,0.08975395108186578,0.2450179029887192,0,1
2026-06-12 01:35:12,0.145071181048519,0.16068688373722528,0.3589311941388204,0,1
2026-06-12 01:35:27,0.199822569851096,0.06727034005081205,-0.07436585004817799,0,1
2026-06-12 01:35:42,0.169184015835885,0.02783207706201076,-0.75938588484866,0,1
2026-06-12 01:35:57,0.200227692005757,0.054228926770054656,-0.28274096132923393,0,1
2026-06-12 01:36:12,0.199914352521991,0.11766663486118137,-0.06821619982940863,0,1
2026-06-12 01:36:27,0.199689979550102,0.03603932127139421,-0.6141812394444489,0,1
2026-06-12 01:36:42,0.199739143096356,0.12870078698110377,0.004046013433792038,0,1
2026-06-12 01:36:57,0.162946469961845,0.05443533554829931,-0.6469413420196279,0,1
2026-06-12 01:37:12,0.200008426908838,0.07579968583323839,-0.33434277515112676,0,1
2026-06-12 01:37:27,0.199880918382685,0.058412136847978476,-0.5945865507687659,0,1
2026-06-12 01:37:42,0.133314994634425,0.030899485259692834,-0.8346844499119083,0,1
2026-06-12 01:37:57,0.123339126441227,0.12573199789869233,-0.35438508211685416,0,1
2026-06-12 01:38:12,0.0545193345742207,0.03423149712446708,-0.8174343565072169,0,1
2026-06-12 01:38:27,0.0095699927110905,0.18853426790114872,0.04508493144353528,0,1
2026-06-12 01:38:42,0.0092612522581388,0.06580532846048631,-0.6466175057032044,0,1
2026-06-12 01:38:57,0.0089695481061766,0.15028521956066496,-0.12644255062427046,0,1
2026-06-12 01:39:12,0.00976189315953,0.051386589901070284,-0.68854278614046,0,1
2026-06-12 01:39:27,0.009701948199478,0.06235907029154063,-0.6044761217341571,0,1
2026-06-12 01:39:42,0.0096285775835539,0.00985182685795308,-0.9384524297094512,0,1
2026-06-12 01:39:57,0.0095713401303951,0.0176363741994368,-0.8840444308282015,0,1
2026-06-12 01:40:12,0.0099372738238839,0.04610032633639266,-0.6877376418643085,0,1
2026-06-12 01:40:27,0.0090299900617728,0.03528300365565739,-0.750570149144405,0,1
2026-06-12 01:40:42,0.0084088884241348,0.0192503173189361,-0.8489417372590593,0,1
2026-06-12 01:40:57,0.0085694523790092,0.03914643364507113,-0.6527773009793082,0,1
2026-06-12 01:41:12,0.008870689655172,0.011241069736510685,-0.8994680833885508,0,1
2026-06-12 01:41:27,0.0098271505147616,0.009684783551575659,-0.9071195368356401,0,1
2026-06-12 01:41:42,0.008254981268351,0.029726065064874404,-0.7109958510215684,0,1
2026-06-12 01:41:57,0.009366968361612,0.009169288986443622,-0.9025056217648831,0,1
2026-06-12 01:42:12,0.008359853420196,0.018037925746276506,-0.7965213851468741,0,1
2026-06-12 01:42:27,0.0082394640338506,0.032427243824047026,-0.5883319104769089,0,1
2026-06-12 01:42:42,0.0090973033919003,0.013122112489846757,-0.8040046996792377,0,1
2026-06-12 01:42:57,0.0092365257934809,0.005428400407053344,-0.8895947279819509,0,1
2026-06-12 01:43:12,0.0093034460097748,0.00414233896570716,-0.9122911406690123,0,1
2026-06-12 01:43:27,0.0082530076924622,0.010618401086196536,-0.7228424312471974,0,1
2026-06-12 01:43:42,0.008239921641406,0.0048873791455272785,-0.8682031854711594,0,1
2026-06-12 01:43:57,0.0083070175438596,0.0019819533985950943,-0.916458935560112,0,1
2026-06-12 01:44:12,0.0091099766007235,0.0006125587213892408,-0.969240918400036,0,0
2026-06-12 01:44:27,0.0086631064720701,0.002188925295414615,-0.8899499872432167,0,0
2026-06-12 01:44:42,0.0085934475227038,0.002149970395401531,-0.8863147092357828,0,0
2026-06-12 01:44:57,0.0079881540442469,0.002662238212921779,-0.843160718691365,0,0
2026-06-12 01:45:12,0.0087040712609268,0.008536781580624327,-0.4946844877586862,0,0
2026-06-12 01:45:27,0.0084494566331761,0.004651323905345091,-0.7172408073408623,0,0
2026-06-12 01:45:42,0.0073240723384936,0.019516160862015606,0.3675051864699466,0,0
2026-06-12 01:45:57,0.0089816953815223,0.027201837421894876,1.1500928856819517,0,0
2026-06-12 01:46:12,0.0094073707197371,0.02230707247990516,0.7564423943211145,0,0
2026-06-12 01:46:27,0.0052945999999998,0.023034729997318936,0.552801244287435,0,0
2026-06-12 01:46:42,0.008450289844527,0.008699778112493992,-0.40788630412248117,0,0
