"time_utc","time_local","value","metric"
"2026-06-11 17:59:12","2026-06-12 01:59:12","94801920","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:59:27","2026-06-12 01:59:27","94801920","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:59:42","2026-06-12 01:59:42","94806016","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:59:57","2026-06-12 01:59:57","94806016","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:00:12","2026-06-12 02:00:12","94797824","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:00:27","2026-06-12 02:00:27","94916608","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:00:42","2026-06-12 02:00:42","94916608","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:00:57","2026-06-12 02:00:57","94916608","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:01:12","2026-06-12 02:01:12","94916608","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:01:27","2026-06-12 02:01:27","94801920","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:01:42","2026-06-12 02:01:42","95055872","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:01:57","2026-06-12 02:01:57","94797824","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:02:12","2026-06-12 02:02:12","94797824","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:02:27","2026-06-12 02:02:27","94797824","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:02:42","2026-06-12 02:02:42","94797824","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:02:57","2026-06-12 02:02:57","94797824","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:03:12","2026-06-12 02:03:12","95064064","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:03:27","2026-06-12 02:03:27","94879744","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:03:42","2026-06-12 02:03:42","94879744","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:03:57","2026-06-12 02:03:57","94887936","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:04:12","2026-06-12 02:04:12","94879744","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:04:27","2026-06-12 02:04:27","94879744","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:04:42","2026-06-12 02:04:42","94879744","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:04:57","2026-06-12 02:04:57","95145984","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:05:12","2026-06-12 02:05:12","94892032","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:05:27","2026-06-12 02:05:27","94887936","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:05:42","2026-06-12 02:05:42","94887936","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:05:57","2026-06-12 02:05:57","94887936","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:06:12","2026-06-12 02:06:12","94887936","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:06:27","2026-06-12 02:06:27","94887936","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:06:42","2026-06-12 02:06:42","94887936","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:06:57","2026-06-12 02:06:57","94887936","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:07:12","2026-06-12 02:07:12","94900224","pod=adservice-7bb8787db5-x75h9"
